candidate_identity_key,candidate_type,artist_display_name,title,year,membership_count,active_effective_credit_total,archetype_ids,archetypes,import_classes,source_layers,pm_multi_membership_statuses,version_or_composition_risks,risk_statuses
artist_anchor|don covay|don covay,artist_anchor,Don Covay,Don Covay,,1,0,006,Early Soul-Pop / R&B Crossover,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|don mclean|don mclean,artist_anchor,Don McLean,Don McLean,,1,0,024,Classic singer-songwriter,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|don omar|don omar,artist_anchor,Don Omar,Don Omar,,1,0,094,Reggaeton / Urbano / Latin Pop Crossover,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|donna summer|donna summer,artist_anchor,Donna Summer,Donna Summer,,1,0,040,Disco / Dancefloor 70s,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|donnas|donnas,artist_anchor,The Donnas,The Donnas,,1,0,079,Garage Revival / Rock-Is-Back 2000s,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|donovan|donovan,artist_anchor,Donovan,Donovan,,1,0,010,Folk-Rock / Harmony Pop / 60s Songcraft,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|doobie brothers|doobie brothers,artist_anchor,The Doobie Brothers,The Doobie Brothers,,2,0,022; 023,Soft Rock / AM Gold / Adult Pop; Yacht Rock / Smooth Studio Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|doors|doors,artist_anchor,The Doors,The Doors,,1,0,014,Heavy Psych / Blues-Rock / Acid Rock,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|dorian electra|dorian electra,artist_anchor,Dorian Electra,Dorian Electra,,1,0,119,Hyperpop / Synthetic Edge-Pop / Internet Maximalism,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|doris troy|doris troy,artist_anchor,Doris Troy,Doris Troy,,1,0,006,Early Soul-Pop / R&B Crossover,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|doug e fresh|doug e fresh,artist_anchor,Doug E. Fresh,Doug E. Fresh,,1,0,045,Old-School Hip-Hop / Electro-Rap Foundations,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|dr dre|dr dre,artist_anchor,Dr. Dre,Dr. Dre,,1,0,047,Gangsta Rap / West Coast / G-Funk,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|drake|drake,artist_anchor,Drake,Drake,,1,0,050,Pop-Rap / Mainstream Hip-Hop Crossover,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|dream syndicate|dream syndicate,artist_anchor,The Dream Syndicate,The Dream Syndicate,,2,0,059; 069,1980s Alternative Source-Code / Pre-Grunge; College Rock / Pre-Alternative 80s,artist_anchor,current_graph; v0_1_addition,not_applicable,none,resolved
artist_anchor|drifters|drifters,artist_anchor,The Drifters,The Drifters,,3,0,001; 003; 006,Doo-Wop / Vocal Group Oldies; Early Rock & Roll Foundations; Early Soul-Pop / R&B Crossover,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|drive by truckers|drive by truckers,artist_anchor,Drive-By Truckers,Drive-By Truckers,,1,0,028,Alt-country and No Depression,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|drive like jehu|drive like jehu,artist_anchor,Drive Like Jehu,Drive Like Jehu,,1,0,060,Noise Rock / Post-Hardcore / Touch and Go Axis,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|drop nineteens|drop nineteens,artist_anchor,Drop Nineteens,Drop Nineteens,,1,0,073,Shoegaze / Dream Pop / Noise Haze,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|dry cleaning|dry cleaning,artist_anchor,Dry Cleaning,Dry Cleaning,,1,0,115,Current Rock Revival / Post-Punk New Wave 2020s,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|dua lipa|dua lipa,artist_anchor,Dua Lipa,Dua Lipa,,1,0,093,TikTok / Streaming-Era Pop / Internet Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|duane eddy|duane eddy,artist_anchor,Duane Eddy,Duane Eddy,,2,0,002; 007,Rockabilly / Primitive Guitar / Proto-Garage; Surf / Instrumental / Early Guitar Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|dubs|dubs,artist_anchor,The Dubs,The Dubs,,1,0,003,Doo-Wop / Vocal Group Oldies,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|duke ellington|duke ellington,artist_anchor,Duke Ellington,Duke Ellington,,1,0,101,Jazz Foundations / Bebop / Hard Bop Gateway,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|duran duran|duran duran,artist_anchor,Duran Duran,Duran Duran,,1,0,057,New Wave / MTV Pop-Rock,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|dwight twilley band|dwight twilley band,artist_anchor,Dwight Twilley Band,Dwight Twilley Band,,1,0,021,Power Pop / Melodic Guitar Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|dwight yoakam|dwight yoakam,artist_anchor,Dwight Yoakam,Dwight Yoakam,,1,0,034,90s Country Radio / Hat Acts / New Traditionalists,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|eagles|eagles,artist_anchor,Eagles,Eagles,,2,0,016; 022,Classic Rock / Album-Rock Spine; Soft Rock / AM Gold / Adult Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|earl klugh|earl klugh,artist_anchor,Earl Klugh,Earl Klugh,,1,0,102,Smooth Jazz / Jazz-Pop / Adult Instrumental,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|earl sweatshirt|earl sweatshirt,artist_anchor,Earl Sweatshirt,Earl Sweatshirt,,1,0,051,Alternative / Experimental / Indie Rap,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|earls|earls,artist_anchor,The Earls,The Earls,,1,0,003,Doo-Wop / Vocal Group Oldies,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|earth wind and fire|earth wind and fire,artist_anchor,"Earth, Wind & Fire","Earth, Wind & Fire",,1,0,039,Funk / Psychedelic Soul / Groove Canon,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|eazy e|eazy e,artist_anchor,Eazy-E,Eazy-E,,1,0,047,Gangsta Rap / West Coast / G-Funk,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|echo and the bunnymen|echo and the bunnymen,artist_anchor,Echo & the Bunnymen,Echo & the Bunnymen,,1,0,056,Post-Punk / Dark Melodic / Gothic Roots,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|ed sheeran|ed sheeran,artist_anchor,Ed Sheeran,Ed Sheeran,,1,0,092,Adult Pop / TV-Drama Anthem / Inspirational Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|eddie cochran|eddie cochran,artist_anchor,Eddie Cochran,Eddie Cochran,,2,0,001; 002,Early Rock & Roll Foundations; Rockabilly / Primitive Guitar / Proto-Garage,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|eddie floyd|eddie floyd,artist_anchor,Eddie Floyd,Eddie Floyd,,1,0,038,Southern Soul / Stax / Muscle Shoals,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|editors|editors,artist_anchor,Editors,Editors,,1,0,080,Post-Punk Revival / Dark Indie Rock,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|edward sharpe and the magnetic zeros|edward sharpe and the magnetic zeros,artist_anchor,Edward Sharpe and the Magnetic Zeros,Edward Sharpe and the Magnetic Zeros,,1,0,030,Modern indie folk and folk-pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|edwin hawkins singers|edwin hawkins singers,artist_anchor,The Edwin Hawkins Singers,The Edwin Hawkins Singers,,1,0,108,Black Gospel / Gospel Soul,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|edwin starr|edwin starr,artist_anchor,Edwin Starr,Edwin Starr,,1,0,037,Motown / Detroit Soul Pop,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|eevee|eevee,artist_anchor,eevee,eevee,,1,0,120,Algorithmic Mood / Lo-Fi / Chill / Study Music,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|el gran combo de puerto rico|el gran combo de puerto rico,artist_anchor,El Gran Combo de Puerto Rico,El Gran Combo de Puerto Rico,,1,0,096,Salsa / Latin Dance / Tropical Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|electric light orchestra|electric light orchestra,artist_anchor,Electric Light Orchestra,Electric Light Orchestra,,1,0,018,Progressive Rock / Art-Prog Canon,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|electric wizard|electric wizard,artist_anchor,Electric Wizard,Electric Wizard,,1,0,064,Doom / Stoner / Desert Heavy,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|elevation worship|elevation worship,artist_anchor,Elevation Worship,Elevation Worship,,1,0,110,Worship / Praise / Church Songbook,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|elizabeth cotten|elizabeth cotten,artist_anchor,Elizabeth Cotten,Elizabeth Cotten,1958,1,0,026,Folk revival and protest folk,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|ella fitzgerald|ella fitzgerald,artist_anchor,Ella Fitzgerald,Ella Fitzgerald,,1,0,100,Vocal Standards / Crooners / Great American Songbook,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|elliott smith|elliott smith,artist_anchor,Elliott Smith,Elliott Smith,,1,0,072,90s Indie / Lo-Fi / Slacker / Matador Axis,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|elton john|elton john,artist_anchor,Elton John,Elton John,,4,0,016; 022; 025; 105,Classic Rock / Album-Rock Spine; Disney / Family Soundtrack / Animated Musical Canon; Piano pop and adult songcraft; Soft Rock / AM Gold / Adult Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|elvin bishop|elvin bishop,artist_anchor,Elvin Bishop,Elvin Bishop,1969,1,0,019,Southern Rock / Roots Jam Rock,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|elvis costello|elvis costello,artist_anchor,Elvis Costello,Elvis Costello,,1,0,057,New Wave / MTV Pop-Rock,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|elvis crespo|elvis crespo,artist_anchor,Elvis Crespo,Elvis Crespo,,1,0,096,Salsa / Latin Dance / Tropical Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|elvis presley|elvis presley,artist_anchor,Elvis Presley,Elvis Presley,,1,0,001,Early Rock & Roll Foundations,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|emancipator|emancipator,artist_anchor,Emancipator,Emancipator,,1,0,120,Algorithmic Mood / Lo-Fi / Chill / Study Music,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|emerson lake and palmer|emerson lake and palmer,artist_anchor,"Emerson, Lake & Palmer","Emerson, Lake & Palmer",,1,0,018,Progressive Rock / Art-Prog Canon,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|eminem|eminem,artist_anchor,Eminem,Eminem,,2,0,050; 106,Movie Soundtracks / 80s-90s-00s Soundtrack Memory; Pop-Rap / Mainstream Hip-Hop Crossover,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|emitt rhodes|emitt rhodes,artist_anchor,Emitt Rhodes,Emitt Rhodes,,1,0,009,Jangle Pop / Folk-Rock Precursor,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|emmylou harris|emmylou harris,artist_anchor,Emmylou Harris,Emmylou Harris,,2,0,027; 032,Country-folk and Americana roots; Outlaw Country / Cosmic Country,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|emperor|emperor,artist_anchor,Emperor,Emperor,,1,0,068,Extreme Metal Gateway / Black-Death-Sludge,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|en vogue|en vogue,artist_anchor,En Vogue,En Vogue,,1,0,042,New Jack Swing / 80s-90s R&B Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|english teacher|english teacher,artist_anchor,English Teacher,English Teacher,,1,0,115,Current Rock Revival / Post-Punk New Wave 2020s,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|ennio morricone|ennio morricone,artist_anchor,Ennio Morricone,Ennio Morricone,,1,0,107,Film Score / Epic Score / Ambient Cinematic,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|enrique iglesias|enrique iglesias,artist_anchor,Enrique Iglesias,Enrique Iglesias,,1,0,094,Reggaeton / Urbano / Latin Pop Crossover,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|enya|enya,artist_anchor,Enya,Enya,,1,0,103,Classical Crossover / Instrumental Popular Canon,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|epmd|epmd,artist_anchor,EPMD,EPMD,,1,0,046,Golden Age Hip-Hop / Conscious / Native Tongues,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|erasure|erasure,artist_anchor,Erasure,Erasure,,1,0,058,Synthpop / New Romantic / 80s Electronic Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|eric andersen|eric andersen,artist_anchor,Eric Andersen,Eric Andersen,1964,1,0,026,Folk revival and protest folk,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|eric b and rakim|eric b and rakim,artist_anchor,Eric B. & Rakim,Eric B. & Rakim,,1,0,046,Golden Age Hip-Hop / Conscious / Native Tongues,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|eric church|eric church,artist_anchor,Eric Church,Eric Church,,1,0,035,Modern Country Radio / Bro-Country / Arena Country,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|ericdoa|ericdoa,artist_anchor,ericdoa,ericdoa,,1,0,119,Hyperpop / Synthetic Edge-Pop / Internet Maximalism,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|ernest tubb|ernest tubb,artist_anchor,Ernest Tubb,Ernest Tubb,,1,0,031,Classic Country / Honky-Tonk / Nashville Foundations,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|ernie k doe|ernie k doe,artist_anchor,Ernie K-Doe,Ernie K-Doe,,1,0,006,Early Soul-Pop / R&B Crossover,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|erykah badu|erykah badu,artist_anchor,Erykah Badu,Erykah Badu,,1,0,043,Neo-Soul / Conscious R&B,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|eslabon armado|eslabon armado,artist_anchor,Eslabon Armado,Eslabon Armado,,1,0,095,Regional Mexican / Corridos / Musica Mexicana,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|essex|essex,artist_anchor,The Essex,The Essex,,1,0,005,Brill Building / Girl Group / Early 60s Pop Craft,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|ethel cain|ethel cain,artist_anchor,Ethel Cain,Ethel Cain,,1,0,116,Modern Indie Singer-Songwriter / Sad-Prestige Indie,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|etta james|etta james,artist_anchor,Etta James,Etta James,,2,0,006; 038,Early Soul-Pop / R&B Crossover; Southern Soul / Stax / Muscle Shoals,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|europe|europe,artist_anchor,Europe,Europe,,1,0,063,Glam Metal / Hair Metal / Pop Metal,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|eurythmics|eurythmics,artist_anchor,Eurythmics,Eurythmics,,1,0,058,Synthpop / New Romantic / 80s Electronic Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|evanescence|evanescence,artist_anchor,Evanescence,Evanescence,,1,0,066,Alt-Metal / Nu-Metal / Rap-Metal,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|evelyn champagne king|evelyn champagne king,artist_anchor,"Evelyn ""Champagne"" King","Evelyn ""Champagne"" King",,1,0,040,Disco / Dancefloor 70s,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|everly brothers|everly brothers,artist_anchor,The Everly Brothers,The Everly Brothers,,2,0,001; 002,Early Rock & Roll Foundations; Rockabilly / Primitive Guitar / Proto-Garage,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|exciters|exciters,artist_anchor,The Exciters,The Exciters,,1,0,005,Brill Building / Girl Group / Early 60s Pop Craft,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|exo|exo,artist_anchor,EXO,EXO,,1,0,098,K-Pop / J-Pop / Asian Pop Crossover,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|exodus|exodus,artist_anchor,Exodus,Exodus,,1,0,062,Thrash Metal / Speed Metal,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fabian|fabian,artist_anchor,Fabian,Fabian,,1,0,004,Teen Idol / Early Pop-Rock Radio,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fabulous wailers|fabulous wailers,artist_anchor,The Fabulous Wailers,The Fabulous Wailers,,1,0,011,Garage Rock / Nuggets / Proto-Punk Singles,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|faint|faint,artist_anchor,The Faint,The Faint,,1,0,080,Post-Punk Revival / Dark Indie Rock,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|faith hill|faith hill,artist_anchor,Faith Hill,Faith Hill,,1,0,033,Country-Pop / Crossover Country,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|faith no more|faith no more,artist_anchor,Faith No More,Faith No More,,1,0,066,Alt-Metal / Nu-Metal / Rap-Metal,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fall out boy|fall out boy,artist_anchor,Fall Out Boy,Fall Out Boy,,1,0,077,Emo / Mall Emo / Post-Hardcore Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fall|fall,artist_anchor,The Fall,The Fall,,1,0,056,Post-Punk / Dark Melodic / Gothic Roots,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|falling in reverse|falling in reverse,artist_anchor,Falling in Reverse,Falling in Reverse,,1,0,118,Heavy Modern Alternative / Active Rock Survival,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|fantastic baggys|fantastic baggys,artist_anchor,The Fantastic Baggys,The Fantastic Baggys,,1,0,007,Surf / Instrumental / Early Guitar Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fatboy slim|fatboy slim,artist_anchor,Fatboy Slim,Fatboy Slim,,1,0,083,EDM / Festival Dance / Big Room / Mainstream Electronic,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|father john misty|father john misty,artist_anchor,Father John Misty,Father John Misty,,1,0,116,Modern Indie Singer-Songwriter / Sad-Prestige Indie,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|fats domino|fats domino,artist_anchor,Fats Domino,Fats Domino,,1,0,001,Early Rock & Roll Foundations,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|faye webster|faye webster,artist_anchor,Faye Webster,Faye Webster,,1,0,116,Modern Indie Singer-Songwriter / Sad-Prestige Indie,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|fear factory|fear factory,artist_anchor,Fear Factory,Fear Factory,,1,0,065,Industrial Metal / Machine Rock,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|feelies|feelies,artist_anchor,The Feelies,The Feelies,,2,0,059; 069,1980s Alternative Source-Code / Pre-Grunge; College Rock / Pre-Alternative 80s,artist_anchor,current_graph; v0_1_addition,not_applicable,none,resolved
artist_anchor|feid|feid,artist_anchor,Feid,Feid,,1,0,094,Reggaeton / Urbano / Latin Pop Crossover,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|fela kuti|fela kuti,artist_anchor,Fela Kuti,Fela Kuti,,1,0,097,Afrobeats / African Pop Crossover,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fever 333|fever 333,artist_anchor,Fever 333,Fever 333,,1,0,118,Heavy Modern Alternative / Active Rock Survival,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|fifty fifty|fifty fifty,artist_anchor,FIFTY FIFTY,FIFTY FIFTY,,1,0,098,K-Pop / J-Pop / Asian Pop Crossover,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|filter|filter,artist_anchor,Filter,Filter,,1,0,065,Industrial Metal / Machine Rock,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fiona apple|fiona apple,artist_anchor,Fiona Apple,Fiona Apple,,1,0,025,Piano pop and adult songcraft,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fireballs|fireballs,artist_anchor,The Fireballs,The Fireballs,,1,0,007,Surf / Instrumental / Early Guitar Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fireboy dml|fireboy dml,artist_anchor,Fireboy DML,Fireboy DML,,1,0,097,Afrobeats / African Pop Crossover,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|first aid kit|first aid kit,artist_anchor,First Aid Kit,First Aid Kit,,1,0,030,Modern indie folk and folk-pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fischerspooner|fischerspooner,artist_anchor,Fischerspooner,Fischerspooner,,1,0,085,Indie Dance / Dance-Punk / Electroclash,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|five americans|five americans,artist_anchor,The Five Americans,The Five Americans,,1,0,011,Garage Rock / Nuggets / Proto-Punk Singles,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|five finger death punch|five finger death punch,artist_anchor,Five Finger Death Punch,Five Finger Death Punch,,1,0,067,Metalcore / Emo-Heavy / Modern Active Rock,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|five satins|five satins,artist_anchor,The Five Satins,The Five Satins,,1,0,003,Doo-Wop / Vocal Group Oldies,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fka twigs|fka twigs,artist_anchor,FKA twigs,FKA twigs,,1,0,044,Modern R&B / Alt-R&B / Bedroom R&B,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|flamin groovies|flamin groovies,artist_anchor,Flamin' Groovies,Flamin' Groovies,,1,0,021,Power Pop / Melodic Guitar Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|flamingos|flamingos,artist_anchor,The Flamingos,The Flamingos,,1,0,003,Doo-Wop / Vocal Group Oldies,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|flatland cavalry|flatland cavalry,artist_anchor,Flatland Cavalry,Flatland Cavalry,,1,0,036,Red Dirt / Americana Country / Texas Country,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fleet foxes|fleet foxes,artist_anchor,Fleet Foxes,Fleet Foxes,,1,0,030,Modern indie folk and folk-pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fleetwood mac|fleetwood mac,artist_anchor,Fleetwood Mac,Fleetwood Mac,,2,0,016; 022,Classic Rock / Album-Rock Spine; Soft Rock / AM Gold / Adult Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fleetwoods|fleetwoods,artist_anchor,The Fleetwoods,The Fleetwoods,,1,0,004,Teen Idol / Early Pop-Rock Radio,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|flight of the conchords|flight of the conchords,artist_anchor,Flight of the Conchords,Flight of the Conchords,,1,0,111,Novelty / Comedy / Weird Pop,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|flo rida|flo rida,artist_anchor,Flo Rida,Flo Rida,,1,0,050,Pop-Rap / Mainstream Hip-Hop Crossover,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|floetry|floetry,artist_anchor,Floetry,Floetry,,1,0,043,Neo-Soul / Conscious R&B,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|florida georgia line|florida georgia line,artist_anchor,Florida Georgia Line,Florida Georgia Line,,1,0,035,Modern Country Radio / Bro-Country / Arena Country,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|florist|florist,artist_anchor,Florist,Florist,,1,0,116,Modern Indie Singer-Songwriter / Sad-Prestige Indie,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|flume|flume,artist_anchor,Flume,Flume,,1,0,083,EDM / Festival Dance / Big Room / Mainstream Electronic,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|flying burrito brothers|flying burrito brothers,artist_anchor,The Flying Burrito Brothers,The Flying Burrito Brothers,,1,0,032,Outlaw Country / Cosmic Country,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|flying lotus|flying lotus,artist_anchor,Flying Lotus,Flying Lotus,,1,0,087,Experimental Electronic / IDM / Art-Electronic,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|foals|foals,artist_anchor,Foals,Foals,,1,0,080,Post-Punk Revival / Dark Indie Rock,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|focus|focus,artist_anchor,Focus,Focus,,1,0,018,Progressive Rock / Art-Prog Canon,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|foghat|foghat,artist_anchor,Foghat,Foghat,,1,0,017,Hard Rock / Riff Rock / Proto-Metal,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fontaines d c|fontaines d c,artist_anchor,Fontaines D.C.,Fontaines D.C.,,1,0,115,Current Rock Revival / Post-Punk New Wave 2020s,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|foo fighters|foo fighters,artist_anchor,Foo Fighters,Foo Fighters,,1,0,071,Post-Grunge / Modern Rock Radio,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|food house|food house,artist_anchor,food house,food house,,1,0,119,Hyperpop / Synthetic Edge-Pop / Internet Maximalism,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|for king and country|for king and country,artist_anchor,for KING & COUNTRY,for KING & COUNTRY,,1,0,109,CCM / Christian Pop-Rock / Worship Radio,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|foreigner|foreigner,artist_anchor,Foreigner,Foreigner,,1,0,016,Classic Rock / Album-Rock Spine,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|foster the people|foster the people,artist_anchor,Foster the People,Foster the People,,1,0,117,Modern Psych / Groove Indie / Tame-MGMT-Arctic Axis,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fountains of wayne|fountains of wayne,artist_anchor,Fountains of Wayne,Fountains of Wayne,,1,0,075,Power-Pop Revival / Crunchy Alt-Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|four tet|four tet,artist_anchor,Four Tet,Four Tet,,1,0,087,Experimental Electronic / IDM / Art-Electronic,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|four tops|four tops,artist_anchor,Four Tops,Four Tops,,1,0,037,Motown / Detroit Soul Pop,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|fourplay|fourplay,artist_anchor,Fourplay,Fourplay,,1,0,102,Smooth Jazz / Jazz-Pop / Adult Instrumental,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|francesca battistelli|francesca battistelli,artist_anchor,Francesca Battistelli,Francesca Battistelli,,1,0,109,CCM / Christian Pop-Rock / Worship Radio,artist_anchor,v0_1_addition,not_applicable,none,resolved
artist_anchor|frank ocean|frank ocean,artist_anchor,Frank Ocean,Frank Ocean,,1,0,044,Modern R&B / Alt-R&B / Bedroom R&B,artist_anchor,current_graph,not_applicable,none,resolved
artist_anchor|frank sinatra|frank sinatra,artist_anchor,Frank Sinatra,Frank Sinatra,,1,0,100,Vocal Standards / Crooners / Great American Songbook,artist_anchor,current_graph,not_applicable,none,resolved
