v1_membership_id,candidate_identity_key,archetype_id,primary_archetype,candidate_type,artist_display_name,title,year,import_class,version_or_composition_risk,risk_status,resolution_status,version_notes,pm_multi_membership_status
v1m_05417,song|superchunk|slack motherfucker,072,90s Indie / Lo-Fi / Slacker / Matador Axis,song,Superchunk,Slack Motherfucker,1990,core_graph_playable,clean_explicit,resolved_with_version_note,ready_for_apple_id_resolution,"Signature slacker indie song with explicit-title handling risk. Original risk note: clean_explicit/version risk Original mission role value: song_first, anchor",not_applicable
v1m_05418,song|magnetic fields|strange powers,072,90s Indie / Lo-Fi / Slacker / Matador Axis,song,The Magnetic Fields,Strange Powers,1994,core_graph_playable,none,resolved,ready_for_apple_id_resolution,"Indie-pop contrast within lo-fi/slacker lane. Original mission role value: song_first, contrast",not_applicable
v1m_05434,song|lush|desire lines,073,Shoegaze / Dream Pop / Noise Haze,song,Lush,Desire Lines,1994,core_graph_playable,none,resolved,ready_for_apple_id_resolution,"Lush depth row beyond Sweetness and Light. Original mission role value: song_first, deepening Original recognition tier: cult",not_applicable
v1m_05435,song|my bloody valentine|to here knows when,073,Shoegaze / Dream Pop / Noise Haze,song,My Bloody Valentine,To Here Knows When,1991,core_graph_playable,none,resolved,ready_for_apple_id_resolution,"Haze/intensity threshold track. Original mission role value: deepening, contrast",not_applicable
v1m_05436,song|my bloody valentine|when you sleep,073,Shoegaze / Dream Pop / Noise Haze,song,My Bloody Valentine,When You Sleep,1991,core_graph_playable,none,resolved,ready_for_apple_id_resolution,"Accessible Loveless song-depth row. Original mission role value: song_first, anchor Original recognition tier: high",not_applicable
v1m_05437,song|red house painters|katy song,073,Shoegaze / Dream Pop / Noise Haze,song,Red House Painters,Katy Song,1993,core_graph_playable,none,resolved,ready_for_apple_id_resolution,"Slowcore boundary row for dream-haze contrast. Original mission role value: bridge, contrast Original recognition tier: cult",not_applicable
v1m_05452,song|meredith brooks|bitch,074,Female 90s Alt / Riot Grrrl / Guitar Voices,song,Meredith Brooks,Bitch,1997,core_graph_playable,clean_explicit,resolved_with_version_note,ready_for_apple_id_resolution,"Mass adult-alt/90s guitar boundary row with explicit clean-edit risk. Original risk note: clean_explicit/single-version risk Original mission role value: song_first, false_nearby Original recognition tier: mass",not_applicable
v1m_05471,song|sloan|coax me,075,Power-Pop Revival / Crunchy Alt-Pop,song,Sloan,Coax Me,1994,core_graph_playable,none,resolved,ready_for_apple_id_resolution,"Sloan song-level depth. Original mission role value: song_first, deepening",not_applicable
v1m_05472,song|apples in stereo|seems so,075,Power-Pop Revival / Crunchy Alt-Pop,song,The Apples in Stereo,Seems So,1995,core_graph_playable,none,resolved,ready_for_apple_id_resolution,"Elephant 6 power-pop song-depth row. Original mission role value: song_first, deepening Original recognition tier: cult",not_applicable
v1m_05473,song|beths|future me hates me,075,Power-Pop Revival / Crunchy Alt-Pop,song,The Beths,Future Me Hates Me,2018,core_graph_playable,same_title,resolved_with_version_note,ready_for_apple_id_resolution,"Modern power-pop song shares album title. Original risk note: same_title risk Original mission role value: song_first, bridge",not_applicable
v1m_05492,song|blink 182|dammit,076,Pop-Punk / Skate Punk / 90s-00s Punk Pop,song,Blink-182,Dammit,1997,core_graph_playable,clean_explicit,resolved_with_version_note,ready_for_apple_id_resolution,"Early Blink gateway missing from current song rows. Original risk note: clean_explicit/single-version risk Original mission role value: song_first, gateway Original recognition tier: high",not_applicable
v1m_05493,song|bowling for soup|1985,076,Pop-Punk / Skate Punk / 90s-00s Punk Pop,song,Bowling for Soup,1985,2004,core_graph_playable,cover,resolved_with_version_note,ready_for_apple_id_resolution,"Bowling for Soup hit is a cover; keep recording-specific row. Original risk note: cover/version risk Original mission role value: song_first, false_nearby Original recognition tier: high",not_applicable
v1m_05494,song|good charlotte|anthem,076,Pop-Punk / Skate Punk / 90s-00s Punk Pop,song,Good Charlotte,The Anthem,2002,core_graph_playable,clean_explicit,resolved_with_version_note,ready_for_apple_id_resolution,"Good Charlotte pop-punk gateway. Original risk note: clean_explicit/single-version risk Original mission role value: song_first, gateway Original recognition tier: high",not_applicable
v1m_05495,song|yellowcard|ocean avenue,076,Pop-Punk / Skate Punk / 90s-00s Punk Pop,song,Yellowcard,Ocean Avenue,2003,core_graph_playable,same_title,resolved_with_version_note,ready_for_apple_id_resolution,"Mass Yellowcard gateway; same title as album. Original risk note: same_title/single-version risk Original mission role value: song_first, gateway Original recognition tier: mass",not_applicable
v1m_05512,song|hawthorne heights|ohio is for lovers,077,Emo / Mall Emo / Post-Hardcore Pop,song,Hawthorne Heights,Ohio Is for Lovers,2004,core_graph_playable,clean_explicit,resolved_with_version_note,ready_for_apple_id_resolution,"Mall-emo/screamo-pop signature row. Original risk note: clean_explicit/single-version risk Original mission role value: song_first, gateway Original recognition tier: high",not_applicable
v1m_05513,song|used|taste of ink,077,Emo / Mall Emo / Post-Hardcore Pop,song,The Used,The Taste of Ink,2002,core_graph_playable,clean_explicit,resolved_with_version_note,ready_for_apple_id_resolution,"The Used gateway with edited-version risk. Original risk note: clean_explicit/single-version risk Original mission role value: song_first, gateway Original recognition tier: high",not_applicable
v1m_05531,song|clap your hands say yeah|skin of my yellow country teeth,078,Blog Indie / Prestige Indie / 2000s Indie Rock,song,Clap Your Hands Say Yeah,The Skin of My Yellow Country Teeth,2005,core_graph_playable,none,resolved,ready_for_apple_id_resolution,"Blog-indie song-level row with strong era signal. Original mission role value: song_first, deepening",not_applicable
v1m_05532,song|mgmt|kids,078,Blog Indie / Prestige Indie / 2000s Indie Rock,song,MGMT,Kids,2007,core_graph_playable,clean_explicit,resolved_with_version_note,ready_for_apple_id_resolution,"Mass blog-era indie song gateway. Original risk note: clean_explicit/single-version risk Original mission role value: song_first, gateway Original recognition tier: mass",not_applicable
v1m_05533,song|sufjan stevens|casimir pulaski day,078,Blog Indie / Prestige Indie / 2000s Indie Rock,song,Sufjan Stevens,Casimir Pulaski Day,2005,core_graph_playable,none,resolved,ready_for_apple_id_resolution,"Sufjan song-depth row for prestige indie missions. Original mission role value: song_first, deepening",not_applicable
v1m_05534,song|postal service|such great heights,078,Blog Indie / Prestige Indie / 2000s Indie Rock,song,The Postal Service,Such Great Heights,2003,core_graph_playable,cover,resolved_with_version_note,ready_for_apple_id_resolution,"Indietronica gateway with prominent cover-version risk. Original risk note: cover/version risk Original mission role value: song_first, bridge Original recognition tier: high",not_applicable
v1m_05549,song|donnas|take it off,079,Garage Revival / Rock-Is-Back 2000s,song,The Donnas,Take It Off,2002,core_graph_playable,clean_explicit,resolved_with_version_note,ready_for_apple_id_resolution,"Donnas garage/pop-punk gateway song. Original risk note: clean_explicit/single-version risk Original mission role value: song_first, gateway Original recognition tier: high",not_applicable
v1m_05550,song|greenhornes|there is an end,079,Garage Revival / Rock-Is-Back 2000s,song,The Greenhornes,There Is an End,2002,core_graph_playable,soundtrack,resolved_with_version_note,ready_for_apple_id_resolution,"Garage-revival song with soundtrack afterlife. Original risk note: soundtrack/version risk Original mission role value: song_first, deepening Original recognition tier: cult",not_applicable
v1m_05551,song|kills|no wow,079,Garage Revival / Rock-Is-Back 2000s,song,The Kills,No Wow,2005,core_graph_playable,same_title,resolved_with_version_note,ready_for_apple_id_resolution,"Minimal garage song; title also album title. Original risk note: same_title risk Original mission role value: song_first, deepening",not_applicable
v1m_05565,song|futureheads|hounds of love,080,Post-Punk Revival / Dark Indie Rock,song,The Futureheads,Hounds of Love,2004,core_graph_playable,cover,resolved_with_version_note,ready_for_apple_id_resolution,"Kate Bush cover; keep Futureheads recording distinct. Original risk note: cover/version risk Original mission role value: song_first, deepening",not_applicable
v1m_05566,song|white lies|to lose my life,080,Post-Punk Revival / Dark Indie Rock,song,White Lies,To Lose My Life,2009,core_graph_playable,same_title,resolved_with_version_note,ready_for_apple_id_resolution,"Song title differs from album ellipsis; flag version/title normalization. Original risk note: same_title/single-version risk Original mission role value: song_first, gateway",not_applicable
v1m_05567,song|steve silk hurley|jack your body,081,House / Chicago / Dance Club Foundations,song,Steve Silk Hurley,Jack Your Body,1986,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: alias credit varies. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. alias credit varies Original recognition tier: high,not_applicable
v1m_05568,song|farley jackmaster funk featuring darryl pandy|love can t turn around,081,House / Chicago / Dance Club Foundations,song,Farley Jackmaster Funk featuring Darryl Pandy,Love Can't Turn Around,1986,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: featured credit varies. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. featured credit varies Original recognition tier: high,not_applicable
v1m_05569,song|raze|break 4 love,081,House / Chicago / Dance Club Foundations,song,Raze,Break 4 Love,1988,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Original mission role value: deepening,not_applicable
v1m_05570,song|adonis|no way back,081,House / Chicago / Dance Club Foundations,song,Adonis,No Way Back,1986,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification. Original mission role value: deepening,not_applicable
v1m_05571,song|phuture|acid tracks,081,House / Chicago / Dance Club Foundations,song,Phuture,Acid Tracks,1987,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly.,not_applicable
v1m_05572,song|ten city|that s the way love is,081,House / Chicago / Dance Club Foundations,song,Ten City,That's the Way Love Is,1989,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: remix. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Original mission role value: gateway,not_applicable
v1m_05573,song|ultra nate|free,081,House / Chicago / Dance Club Foundations,song,Ultra Nate,Free,1997,core_graph_playable,clean_explicit,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: clean. Original risk note: Clean/explicit or platform-title variants may affect mission presentation. Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05574,song|armand van helden featuring duane harden|you don t know me,081,House / Chicago / Dance Club Foundations,song,Armand Van Helden featuring Duane Harden,You Don't Know Me,1999,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: featured credit varies. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. featured credit varies Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05575,song|moloko|sing it back boris dlugosch mix,081,House / Chicago / Dance Club Foundations,song,Moloko,Sing It Back (Boris Dlugosch Mix),1999,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: remix. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Original recognition tier: high,not_applicable
v1m_05576,song|madison avenue|don t call me baby,081,House / Chicago / Dance Club Foundations,song,Madison Avenue,Don't Call Me Baby,1999,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05577,song|bob sinclar|i feel for you,081,House / Chicago / Dance Club Foundations,song,Bob Sinclar,I Feel for You,2000,core_graph_playable,same_title,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: same-title with Chaka Khan composition. Original risk note: Same-title artist/album/song collision risk; preserve candidate_type. same-title with Chaka Khan composition Original mission role value: gateway,not_applicable
v1m_05578,song|kings of tomorrow featuring julie mcknight|finally,081,House / Chicago / Dance Club Foundations,song,Kings of Tomorrow featuring Julie McKnight,Finally,2000,core_graph_playable,same_title,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: same-title. Original risk note: Same-title artist/album/song collision risk; preserve candidate_type. Original mission role value: deepening,not_applicable
v1m_05579,song|roger sanchez|another chance,081,House / Chicago / Dance Club Foundations,song,Roger Sanchez,Another Chance,2001,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: sample/version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. sample/version Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05580,song|deep dish|flashdance,081,House / Chicago / Dance Club Foundations,song,Deep Dish,Flashdance,2004,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification.,not_applicable
v1m_05581,song|dennis ferrer|hey hey,081,House / Chicago / Dance Club Foundations,song,Dennis Ferrer,Hey Hey,2009,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Original mission role value: deepening,not_applicable
v1m_05582,song|duke dumont featuring a m e|need u 100,081,House / Chicago / Dance Club Foundations,song,Duke Dumont featuring A*M*E,Need U (100%),2013,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: featured credit varies. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. featured credit varies Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05583,song|octave one|black water,082,Techno / Detroit / Minimal Electronic,song,Octave One,Black Water,2000,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Original mission role value: gateway,not_applicable
v1m_05584,song|joey beltram|energy flash,082,Techno / Detroit / Minimal Electronic,song,Joey Beltram,Energy Flash,1990,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification.,not_applicable
v1m_05585,song|lfo|lfo,082,Techno / Detroit / Minimal Electronic,song,LFO,LFO,1990,core_graph_playable,same_title,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: same-title. Original risk note: Same-title artist/album/song collision risk; preserve candidate_type. Original mission role value: gateway,not_applicable
v1m_05586,song|future sound of london|papua new guinea,082,Techno / Detroit / Minimal Electronic,song,The Future Sound of London,Papua New Guinea,1991,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: remix. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly.,not_applicable
v1m_05587,song|underworld|rez,082,Techno / Detroit / Minimal Electronic,song,Underworld,Rez,1993,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: live/version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. live/version,not_applicable
v1m_05588,song|speedy j|pullover,082,Techno / Detroit / Minimal Electronic,song,Speedy J,Pullover,1991,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification. Original mission role value: gateway,not_applicable
v1m_05590,song|paula temple|gegen,082,Techno / Detroit / Minimal Electronic,song,Paula Temple,Gegen,2013,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification. Original mission role value: deepening,not_applicable
v1m_05591,song|recondite|levo,082,Techno / Detroit / Minimal Electronic,song,Recondite,Levo,2014,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification. Original mission role value: deepening,not_applicable
v1m_05592,song|ben klock|subzero,082,Techno / Detroit / Minimal Electronic,song,Ben Klock,Subzero,2009,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification. Original mission role value: deepening,not_applicable
v1m_05593,song|adam beyer|teach me,082,Techno / Detroit / Minimal Electronic,song,Adam Beyer,Teach Me,2014,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Original mission role value: gateway,not_applicable
v1m_05594,song|swedish house mafia|one,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,Swedish House Mafia,One,2010,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Original recognition tier: high,not_applicable
v1m_05595,song|alesso featuring tove lo|heroes we could be,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,Alesso featuring Tove Lo,Heroes (We Could Be),2014,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: featured credit varies. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. featured credit varies Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05596,song|hardwell|spaceman,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,Hardwell,Spaceman,2012,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Original mission role value: deepening,not_applicable
v1m_05597,song|afrojack featuring eva simons|take over control,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,Afrojack featuring Eva Simons,Take Over Control,2010,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: featured credit varies. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. featured credit varies Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05598,song|dj snake and lil jon|turn down for what,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,DJ Snake and Lil Jon,Turn Down for What,2013,core_graph_playable,clean_explicit,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: clean explicit. Original risk note: Clean/explicit or platform-title variants may affect mission presentation. clean explicit Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05599,song|marshmello|alone,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,Marshmello,Alone,2016,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification. Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05600,song|clean bandit featuring jess glynne|rather be,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,Clean Bandit featuring Jess Glynne,Rather Be,2014,core_graph_playable,clean_explicit,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: Clean/explicit or platform-title variants may affect mission presentation. Original recognition tier: mass,not_applicable
v1m_05601,song|alan walker|faded,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,Alan Walker,Faded,2015,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Original mission role value: gateway Original recognition tier: mass,not_applicable
v1m_05602,song|galantis|runaway u and i,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,Galantis,Runaway (U & I),2014,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05603,song|dj snake featuring bipolar sunshine|middle,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,DJ Snake featuring Bipolar Sunshine,Middle,2015,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: featured credit varies. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. featured credit varies Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05604,song|flume featuring kai|never be like you,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,Flume featuring Kai,Never Be Like You,2016,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: featured credit varies. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. featured credit varies Original recognition tier: high,not_applicable
v1m_05605,song|odesza featuring zyra|say my name,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,ODESZA featuring Zyra,Say My Name,2014,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: remix. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05606,song|fisher|losing it,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,Fisher,Losing It,2018,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: club edit. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. club edit Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05607,song|fred again|delilah pull me out of this,083,EDM / Festival Dance / Big Room / Mainstream Electronic,song,Fred again..,Delilah (pull me out of this),2022,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: live/version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Streaming-era/current candidate; verify recognition again before hard lock. live/version Original recognition tier: high,not_applicable
v1m_05608,song|morcheeba|trigger hippie,084,Trip-Hop / Downtempo / Nocturnal Electronic,song,Morcheeba,Trigger Hippie,1995,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification. Original mission role value: gateway,not_applicable
v1m_05609,song|morcheeba|sea,084,Trip-Hop / Downtempo / Nocturnal Electronic,song,Morcheeba,The Sea,1998,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification. Original mission role value: gateway,not_applicable
v1m_05610,song|kruder and dorfmeister|high noon,084,Trip-Hop / Downtempo / Nocturnal Electronic,song,Kruder & Dorfmeister,High Noon,1996,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: remix culture. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. remix culture Original mission role value: deepening,not_applicable
v1m_05611,song|hooverphonic|2 wicky,084,Trip-Hop / Downtempo / Nocturnal Electronic,song,Hooverphonic,2 Wicky,1996,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification. Original mission role value: gateway,not_applicable
v1m_05612,song|archive|again,084,Trip-Hop / Downtempo / Nocturnal Electronic,song,Archive,Again,2002,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: long version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. long version Original mission role value: deepening,not_applicable
v1m_05613,song|massive attack|angel,084,Trip-Hop / Downtempo / Nocturnal Electronic,song,Massive Attack,Angel,1998,core_graph_playable,soundtrack,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: sync. Original risk note: Soundtrack/sync context can overstate genre appetite; keep mission role scoped. Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05614,song|portishead|mysterons,084,Trip-Hop / Downtempo / Nocturnal Electronic,song,Portishead,Mysterons,1994,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification. Original mission role value: deepening,not_applicable
v1m_05615,song|air|sexy boy,084,Trip-Hop / Downtempo / Nocturnal Electronic,song,Air,Sexy Boy,1998,core_graph_playable,remix,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: version. Original risk note: Remix/edit/version handling required; do not merge with adjacent recordings blindly. Original mission role value: gateway Original recognition tier: high,not_applicable
v1m_05616,song|bonobo|cirrus,084,Trip-Hop / Downtempo / Nocturnal Electronic,song,Bonobo,Cirrus,2013,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification. Original mission role value: gateway,not_applicable
v1m_05617,song|nicolas jaar|space is only noise if you can see,084,Trip-Hop / Downtempo / Nocturnal Electronic,song,Nicolas Jaar,Space Is Only Noise If You Can See,2011,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification. Original mission role value: deepening,not_applicable
v1m_05618,song|thievery corporation|richest man in babylon,084,Trip-Hop / Downtempo / Nocturnal Electronic,song,Thievery Corporation,The Richest Man in Babylon,2002,core_graph_playable,none,resolved,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Original risk note: No special version risk beyond normal recording/title verification. Original mission role value: deepening,not_applicable
v1m_05619,song|zero 7|in the waiting line,084,Trip-Hop / Downtempo / Nocturnal Electronic,song,Zero 7,In the Waiting Line,2001,core_graph_playable,soundtrack,resolved_with_version_note,ready_for_apple_id_resolution,Depth-hardening addition; screened against current_candidate_identity_keys for proposed identity collisions. Review note: soundtrack. Original risk note: Soundtrack/sync context can overstate genre appetite; keep mission role scoped. Original mission role value: gateway Original recognition tier: high,not_applicable
